proteinID,LFQ.intensity.PD1,LFQ.intensity.PD2,LFQ.intensity.PD3,LFQ.intensity.PD4,LFQ.intensity.PE1,LFQ.intensity.PE2,LFQ.intensity.PE3,LFQ.intensity.PE4,impute_LFQ.intensity.PD1,impute_LFQ.intensity.PD2,impute_LFQ.intensity.PD3,impute_LFQ.intensity.PD4,impute_LFQ.intensity.PE1,impute_LFQ.intensity.PE2,impute_LFQ.intensity.PE3,impute_LFQ.intensity.PE4,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
O43765,19.59238768649337,20.199883182499402,NA,20.157707129893517,20.89378441059892,21.733720418073165,21.499600674095454,20.917214719041425,19.59238768649337,20.199883182499402,17.64450795062871,20.157707129893517,20.89378441059892,21.733720418073165,21.499600674095454,20.917214719041425,0.026467882694398124,1.5772807988164308,1.8624585680734889,2.9247299532416493,0.026467882694398124,4,SGTA
O43776,20.130439848841995,20.651146314470438,NA,20.10200643783228,19.502284071311404,19.54051025005557,19.967473953066303,20.283988128539335,20.130439848841995,20.651146314470438,17.825024198853132,20.10200643783228,19.502284071311404,19.54051025005557,19.967473953066303,20.283988128539335,0.8310681805979668,0.08036334535810336,0.14640990074369142,0.22281888844392042,0.8310681805979668,15,"NARS1"
O43809,22.772797009112413,22.21889310031745,22.843854361650173,22.57936658277157,24.637546471006697,23.731691922150702,24.070546822644058,23.71492044899822,22.772797009112413,22.21889310031745,22.843854361650173,22.57936658277157,24.637546471006697,23.731691922150702,24.070546822644058,23.71492044899822,0.0014069331832903208,2.8517265271689163,1.4349486527370168,5.579703823893274,0.0014069331832903208,1,NUDT21
O43837,20.9136403495223,21.451160793744993,20.95886419337508,21.4025999135957,21.139648771792455,21.860829345458757,21.496239393588574,21.288670101266685,20.9136403495223,21.451160793744993,20.95886419337508,21.4025999135957,21.139648771792455,21.860829345458757,21.496239393588574,21.288670101266685,0.25693041772654496,0.590184477015142,0.264780590467101,1.252686557190413,0.25693041772654496,5,IDH3B
O43847,19.445281639573526,19.628790821726422,19.242629857179978,20.36677042521124,NA,19.042466292653987,NA,19.52974318147218,19.445281639573526,19.628790821726422,19.242629857179978,20.36677042521124,17.755016130257022,19.042466292653987,17.7019427899553,19.52974318147218,0.06725208628186874,1.1722942385129251,-1.1635760873381713,-2.2301494661202623,0.06725208628186874,18,NRDC
O43865,20.559828907661473,20.890225677001283,20.878149725714128,20.636263505123225,NA,NA,20.018080615898455,20.059597958064813,20.559828907661473,20.890225677001283,20.878149725714128,20.636263505123225,17.00171787243657,17.530286448228598,20.018080615898455,20.059597958064813,0.042222755519935755,1.374453427398505,-2.08869623021792,-2.5719734746188507,0.042222755519935755,19,AHCYL1
O60231,NA,NA,NA,NA,NA,19.63934070865223,19.347867874804052,19.34758676783086,18.019198489842193,17.691363652388837,18.257268140580106,17.22187742513742,18.00746230722519,19.63934070865223,19.347867874804052,19.34758676783086,0.023948912328913764,1.6207142058518127,1.2881374876409453,3.0019159638849926,0.023948912328913764,12,DHX16
O60232,NA,NA,NA,NA,20.176942531942338,20.354985386078255,20.771769929018983,NA,18.143652761628577,17.21275754803839,17.836789970993408,17.72197981561207,20.176942531942338,20.354985386078255,20.771769929018983,18.508412713896334,0.005898631230481408,2.2292487541229646,2.224232616165864,4.166935952321393,0.005898631230481408,8,ZNRD2
O60256,21.848694757999862,21.930486142082533,21.801518916983174,22.3944061707532,21.887364918221735,21.905143111211366,22.068809761035766,22.282801120583226,21.848694757999862,21.930486142082533,21.801518916983174,22.3944061707532,21.887364918221735,21.905143111211366,22.068809761035766,22.282801120583226,0.8055775165483572,0.09389266332738128,0.04225323080833121,0.2572543001390426,0.8055775165483572,7,PRPSAP2
O60443,19.689428165753647,20.644384423761547,20.986694794800393,21.46468334157791,20.73908836139406,21.736819745506267,21.907785544993693,22.94370812472743,19.689428165753647,20.644384423761547,20.986694794800393,21.46468334157791,20.73908836139406,21.736819745506267,21.907785544993693,22.94370812472743,0.10126145408107255,0.9945558405789234,1.1355527626819892,1.934138809561934,0.10126145408107255,13,GSDME
O60488,NA,20.761742749756586,NA,20.58095409850569,NA,20.246207096024055,19.657580137649838,20.37962373704136,17.659441456906627,20.761742749756586,17.96007339495439,20.58095409850569,17.730169850914933,20.246207096024055,19.657580137649838,20.37962373704136,0.8071533588273596,0.09304394165362882,0.26284228037672364,0.25511572898398815,0.8071533588273596,19,ACSL4
O60493,NA,19.915975634634787,20.137836693845156,19.608756552995683,20.73206471692066,20.462438367255583,20.610812188213245,20.24144322936094,17.021877041789956,19.915975634634787,20.137836693845156,19.608756552995683,20.73206471692066,20.462438367255583,20.610812188213245,20.24144322936094,0.11685695694070057,0.932345427293844,1.3405781446212117,1.8308096592432845,0.11685695694070057,1,SNX3
O60502,NA,NA,19.843221806632705,19.37831179203338,18.499620136966406,NA,18.82882448684308,19.356383190214547,18.58309885571588,17.14784133201057,19.843221806632705,19.37831179203338,18.499620136966406,17.991343320619936,18.82882448684308,19.356383190214547,0.9196178538350056,0.03639260575121949,-0.0690756629371414,-0.10523685313090443,0.9196178538350056,19,OGA
O60506,22.424242165468176,22.79879293663298,22.59315857014795,22.344241719133684,23.281499942684288,23.54722027411647,23.26527852367145,23.316447273034345,22.424242165468176,22.79879293663298,22.59315857014795,22.344241719133684,23.281499942684288,23.54722027411647,23.26527852367145,23.316447273034345,5.116407169836236e-4,3.2910349011408715,0.8125026555309418,6.759421845527949,5.116407169836236e-4,4,SYNCRIP
O60547,20.04992829527723,20.661708521680687,20.190991721605588,20.23876391283806,20.007580307893814,20.098798023395844,NA,20.151403093209545,20.04992829527723,20.661708521680687,20.190991721605588,20.23876391283806,20.007580307893814,20.098798023395844,17.756253518289352,20.151403093209545,0.23883545295557032,0.6219012056827831,-0.7818393771532541,-1.3077254003611927,0.23883545295557032,6,GMDS
O60610,20.0074434362993,20.161525577908538,19.872765045893015,20.18845845486007,NA,19.700053578648543,19.447422286872495,19.804357937330412,20.0074434362993,20.161525577908538,19.872765045893015,20.18845845486007,17.05161004247309,19.700053578648543,19.447422286872495,19.804357937330412,0.1595022079797684,0.7972333006519885,-1.0566871674090947,-1.605519785692967,0.1595022079797684,12,DIAPH1
O60613,NA,NA,NA,NA,21.384005862911273,20.886509304413266,20.878598790370447,20.9145165244817,17.754684509635933,17.425165290799406,17.609576279934235,19.043030510342806,21.384005862911273,20.886509304413266,20.878598790370447,20.9145165244817,2.206904922451387e-4,3.656216376645397,3.057793472866077,7.883559554089776,2.206904922451387e-4,8,SELENOF
O60664,20.063421415288836,20.410178037728684,22.47119889400884,20.159679203729354,20.618450029756403,20.689274586805517,20.17292065509483,20.089259082906228,20.063421415288836,20.410178037728684,22.47119889400884,20.159679203729354,20.618450029756403,20.689274586805517,20.17292065509483,20.089259082906228,0.5394900059118801,0.26801659624061597,-0.3836432990481846,-0.6504575530671998,0.5394900059118801,3,PLIN3
O60739,NA,NA,NA,NA,20.98419313136964,20.122878536769903,20.04926361199393,NA,17.99759816376834,17.33910687452955,17.16014894876248,18.216199270052886,20.98419313136964,20.122878536769903,20.04926361199393,17.563917246173197,0.042391561349673736,1.3727205873699724,2.0017998172983518,2.569007795790393,0.042391561349673736,2,EIF1B
O60749,NA,20.523343715999562,NA,21.20335278289339,20.35863832453496,20.53924212967323,20.582241234110597,20.95191074884136,17.97943722020115,20.523343715999562,17.828156750570365,21.20335278289339,20.35863832453496,20.53924212967323,20.582241234110597,20.95191074884136,0.21122379391459897,0.6752571610257057,1.224435491873919,1.3993594364504878,0.21122379391459897,2,SNX2
O60763,21.31837951579639,21.00511463023933,20.363565859164897,21.31251961295002,19.7514492588181,20.270021509679225,20.16692801671512,20.558801845815047,21.31837951579639,21.00511463023933,20.363565859164897,21.31251961295002,19.7514492588181,20.270021509679225,20.16692801671512,20.558801845815047,0.02711585289955541,1.566776730754801,-0.8130947467807879,-2.9061580838427137,0.02711585289955541,16,USO1
O60783,NA,19.695082127467796,NA,NA,21.954433471611644,22.118195896007094,21.907602198946336,21.402651954177937,17.51939490864296,19.695082127467796,17.23750193946136,17.445736730759897,21.954433471611644,22.118195896007094,21.907602198946336,21.402651954177937,6.3911892272099e-4,3.1944183238821284,3.87129195360275,6.484900131374598,6.3911892272099e-4,2,MRPS14
O60826,NA,NA,NA,NA,19.066525457307964,19.09607168595299,19.320011623733954,19.43656515737316,18.493921936858616,17.675012589809526,17.289543696061585,18.93298232346187,19.066525457307964,19.09607168595299,19.320011623733954,19.43656515737316,0.02603438003216396,1.5844527599055538,1.131928344544118,2.9374313883062864,0.02603438003216396,6,CCDC22
O60828,NA,18.974913074201343,NA,19.173921077908116,20.54141806935851,19.429431261367267,19.589391471976576,19.399161078037125,18.203528074266806,18.974913074201343,17.8682720925241,19.173921077908116,20.54141806935851,19.429431261367267,19.589391471976576,19.399161078037125,0.02809875218624687,1.551312965883534,1.1846918904597779,2.878882566976752,0.02809875218624687,1,PQBP1
O60832,21.7331825235941,22.03483119593026,NA,21.71082828969655,20.770560662617914,21.254592696003268,21.32712498231073,22.093746373485732,21.7331825235941,22.03483119593026,18.523446923293946,21.71082828969655,20.770560662617914,21.254592696003268,21.32712498231073,22.093746373485732,0.6936457509684943,0.1588622697159881,0.360933945475697,0.41345270499328796,0.6936457509684943,8,DKC1
O60841,21.2136524755439,21.29108973975177,20.945852439986773,21.267737679788183,20.76255398180725,21.371032137315154,21.32163087825325,21.375281297417672,21.2136524755439,21.29108973975177,20.945852439986773,21.267737679788183,20.76255398180725,21.371032137315154,21.32163087825325,21.375281297417672,0.8735116362861448,0.05873130528757302,0.028041489930675567,0.166129736821799,0.8735116362861448,8,EIF5B
O60888,NA,NA,NA,NA,22.368423332950673,21.38463832339306,22.037648829549305,21.434662838481515,18.436539960458802,17.676034724941143,19.103104528796862,17.859998661085402,22.368423332950673,21.38463832339306,22.037648829549305,21.434662838481515,1.175822144096787e-4,3.9296583650616483,3.5374238622730836,8.824946801001701,1.175822144096787e-4,2,CUTA
O75083,23.27696494471544,23.765875272287083,24.024706151078004,23.642512723900044,23.41995503593407,23.195173928951167,23.390606672013888,23.597416090579724,23.27696494471544,23.765875272287083,24.024706151078004,23.642512723900044,23.41995503593407,23.195173928951167,23.390606672013888,23.597416090579724,0.16679988682135438,0.7778042483798024,-0.27672684112543067,-1.572917828306279,0.16679988682135438,12,WDR1
O75131,21.19279847831122,22.45420188367288,21.235553836984515,22.053180824065365,19.97295174834358,20.859313352001458,20.846209626334,21.46143947845234,21.19279847831122,22.45420188367288,21.235553836984515,22.053180824065365,19.97295174834358,20.859313352001458,20.846209626334,21.46143947845234,0.07274428531872824,1.1382011185210927,-0.9489552044756522,-2.173159301649256,0.07274428531872824,15,CPNE3
O75153,19.82269218728856,19.887952393820523,NA,20.928969378276218,NA,NA,18.797978093787993,NA,19.82269218728856,19.887952393820523,17.26930562207571,20.928969378276218,17.57494261422396,17.75332027516748,18.797978093787993,18.370677321444244,0.15331187376488906,0.8144242084145356,-1.3530003192093325,-1.634309698062574,0.15331187376488906,25,CLUH
O75165,19.24123372309813,19.245696604641314,NA,19.777447969934933,NA,NA,NA,NA,19.24123372309813,19.245696604641314,17.915876096793692,19.777447969934933,18.19130223778881,17.69729501337036,17.649988032405187,18.1560436264505,0.03781137982872606,1.4223774738919608,-1.1214063711133022,-2.6542877780557044,0.03781137982872606,40,DNAJC13
O75306,21.708556858467293,22.114800981928543,21.85186186953518,22.31691676997456,NA,21.06486904555395,21.168581535567633,21.82908007990618,21.708556858467293,22.114800981928543,21.85186186953518,22.31691676997456,18.08133267479631,21.06486904555395,21.168581535567633,21.82908007990618,0.13485942183479815,0.8701187065494501,-1.4620682860203758,-1.7272880565000577,0.13485942183479815,7,NDUFS2
O75347,21.236254826612054,20.76506590618401,21.678397259598576,21.701086439603692,23.96763225806787,23.072919609578232,23.421881969626288,23.068088101874736,21.236254826612054,20.76506590618401,21.678397259598576,21.701086439603692,23.96763225806787,23.072919609578232,23.421881969626288,23.068088101874736,5.563311033228622e-4,3.25466665887298,2.0374293767871983,6.655027910644644,5.563311033228622e-4,1,TBCA
O75351,20.687652477821604,20.6461438081758,21.03603942708709,20.248525237506005,21.221992973189472,20.719251770169492,20.69582978754129,20.729411636389717,20.687652477821604,20.6461438081758,21.03603942708709,20.248525237506005,21.221992973189472,20.719251770169492,20.69582978754129,20.729411636389717,0.3970957038746256,0.4011048114846853,0.1870313041748659,0.9116613028017552,0.3970957038746256,3,VPS4B
O75380,19.781983969278446,NA,NA,19.177331936456564,22.77080259700025,22.120792209521436,22.58037911342738,21.6559132454472,19.781983969278446,18.09363842937503,19.154561622888295,19.177331936456564,22.77080259700025,22.120792209521436,22.58037911342738,21.6559132454472,2.8973393272065616e-4,3.5380006386231626,3.23009280184948,7.503915393384531,2.8973393272065616e-4,6,NDUFS6
O75390,22.915319217679098,23.714291641037857,23.333199035908915,23.2898241560293,22.712970251548665,23.383241269719356,22.718353096557625,22.79465462668477,22.915319217679098,23.714291641037857,23.333199035908915,23.2898241560293,22.712970251548665,23.383241269719356,22.718353096557625,22.79465462668477,0.12377681428089311,0.9073606992004303,-0.4108537015361904,-1.789276465927545,0.12377681428089311,4,CS
O75391,NA,NA,NA,NA,22.009768489245545,21.436138116953686,21.71301221902764,21.069203241207546,18.04225203008085,18.219639832370806,17.94984209736874,17.82010932995299,22.009768489245545,21.436138116953686,21.71301221902764,21.069203241207546,3.3528072334889783e-6,5.474591415207808,3.549069694165258,16.33386647054348,3.3528072334889783e-6,2,SPAG7
O75396,23.300057569969276,22.68664841800361,22.367730408638625,22.98575717929232,22.018284410371905,22.322456328874182,22.141895086050692,22.524946245575197,23.300057569969276,22.68664841800361,22.367730408638625,22.98575717929232,22.018284410371905,22.322456328874182,22.141895086050692,22.524946245575197,0.04325139811281838,1.3639998492889205,-0.5831528762579659,-2.5540934918167157,0.04325139811281838,3,SEC22B
O75410,NA,NA,NA,NA,NA,21.308081230612654,21.47536137486005,21.64160903509927,17.97127174469562,18.386645071115876,19.037008993555858,18.50774319062275,17.418137282682437,21.308081230612654,21.47536137486005,21.64160903509927,0.10487038656675826,0.9793471311231439,1.985129980816076,1.9088817922574066,0.10487038656675826,15,TACC1
O75436,20.338540540140897,20.313184194170628,NA,21.158939991907435,NA,NA,20.36367279279285,21.079266012938046,20.338540540140897,20.313184194170628,18.598921021414576,21.158939991907435,17.40815837101637,17.979047900030224,20.36367279279285,21.079266012938046,0.42401474210731255,0.37261904363236914,-0.8948601677140147,-0.8576490296520677,0.42401474210731255,2,VPS26A
O75475,21.362549594194636,20.578652781953128,NA,21.12249942888679,22.56781035365937,22.243071684792444,22.34166540466417,22.101910289144097,21.362549594194636,20.578652781953128,17.36687557454375,21.12249942888679,22.56781035365937,22.243071684792444,22.34166540466417,22.101910289144097,0.056014754327081966,1.251697564442686,2.2059700881704423,2.3635117462328825,0.056014754327081966,2,PSIP1
O75533,20.46333677623587,20.664488951432432,18.948492713581995,20.678483228972073,18.36935026495919,19.12189264898577,19.015496724386534,19.43253374475377,20.46333677623587,20.664488951432432,18.948492713581995,20.678483228972073,18.36935026495919,19.12189264898577,19.015496724386534,19.43253374475377,0.043605794674607075,1.3604557944931899,-1.2038820717842782,-2.5480375346542075,0.043605794674607075,13,SF3B1
O75534,19.708699980052202,20.062894643930765,NA,19.902098316991125,NA,NA,NA,NA,19.708699980052202,20.062894643930765,18.485773110284512,19.902098316991125,18.194154976329763,17.72507988229936,18.25410194703993,17.996899651129294,0.007445947842037391,2.1280800102872055,-1.4973073986150638,-3.9606808772231323,0.007445947842037391,15,CSDE1
